id,age,fnlwgt,hours-per-week,investment-status,workclass,education,marital-status,occupation,relationship,race,sex,native-country
3196,0.4901473161784177,-1.038952178491505,1.5558185243538207,-0.12710540458386055,Private,Undergrad-complete,Married,Other-service,Spouse,White, Male,North-America
1508,-0.19672030276979688,-0.1554139467933777,-0.024189968553741302,0.5107155121457062,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
681,-1.132103023016928,-0.11749834045288443,-0.8406640972093902,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Other-service,Own-child,White, Female,North-America
3807,-0.3627145268131162,-0.13791622775109053,0.07011323309738482,-0.18335991973182797,Private,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America
2201,-0.7003879213644061,0.05255915957415715,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-complete,Never-married,Exec-managerial,Not-in-family,White, Female,North-America
1871,0.6667099005352471,-0.400319066820086,1.200521224429732,-0.12710540458386055,Private,Associates,Married,Blue-Collar,Not-in-family,White, Male,North-America
2733,-0.12476778582770988,-0.01882697079701853,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Unmarried,Black, Female,North-America
1854,-0.988197989132754,-0.5243179480199381,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America
2529,-0.7723404383064929,-0.7357525440159641,1.6087582887575564,-0.12710540458386055,Other,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America
3551,0.3239348000456239,-0.10906447054686692,0.4081425721498477,-0.12710540458386055,Other,Associates,Married,Exec-managerial,Spouse,White, Male,North-America
2708,-0.2686728197118839,1.1085215639465082,-0.024189968553741302,-0.12710540458386055,Other,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,Black, Male,North-America
2972,0.3142875243301548,0.26893883644109395,-0.4116039588660517,-0.12710540458386055,Private,Graduates,Married,Exec-managerial,Spouse,White, Male,North-America
2494,0.5947573835931602,-0.01877022506540392,-0.024189968553741302,-0.3706303084800277,Private,Undergrad-complete,Married,Sales,Spouse,White, Male,North-America
3591,0.06938157733783717,0.0506303338457017,0.26088133064010915,-0.12710540458386055,Private,Undergrad-complete,Married,Blue-Collar,Spouse,White, Male,North-America
986,1.026472485245682,-0.7871547192368622,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,Europe
2788,0.720047472301947,-0.15149811261559643,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
3265,-0.3406253366539709,-0.2082669873204831,0.7593115088215042,-0.12710540458386055,Government,Undergrad-complete,Never-married,Other-service,Not-in-family,White, Female,North-America
1192,1.4581875868982042,-0.7342204092623696,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-complete,Once-Married,Adm-clerical,Unmarried,White, Female,North-America
541,-1.419913090785276,-0.1498528650951462,-1.2489011615372143,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Own-child,White, Male,North-America
1635,0.6667099005352471,-0.6643096679131737,1.200521224429732,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America
894,-1.204055539959015,0.0059047105650143795,-0.8406640972093902,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Own-child,White, Male,Central-America
203,1.1703775191298562,0.5429368569437197,1.6087582887575564,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
551,0.8825674513615082,0.4914779359912069,-0.024189968553741302,-0.12710540458386055,Government,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,Other, Male,North-America
4106,0.36563299238600927,-1.0563977157503106,0.6652209526151553,1.2826054850384405,Private,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Male,North-America
1380,-0.7003879213644061,-0.20789429091495346,-0.024189968553741302,-0.12710540458386055,Private,Associates,Married,Prof-specialty,Spouse,White, Male,North-America
433,-0.12476778582770988,1.2788722502535586,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
1749,-0.5564828874802319,-0.08630710330872209,0.3840470957740832,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Not-in-family,White, Female,North-America
1509,1.5301401038402913,-1.0663626340246004,0.7922841601019075,-0.12710540458386055,Other,Undergrad-incomplete,Married,Exec-managerial,Spouse,White, Male,North-America
2070,0.019137248056464138,0.01287497793167528,1.200521224429732,-0.12710540458386055,Other,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America
3351,1.65689689756771,-0.923210237290726,1.1518742311242929,-0.12710540458386055,Private,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America
282,1.4581875868982042,0.08182104184342284,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
2135,-0.988197989132754,-0.1288853172635489,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
1034,0.8825674513615082,-0.1737711909707031,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Other-service,Not-in-family,White, Female,North-America
3460,-0.506807916261337,-0.0378137473446617,0.2901001185043695,-0.31458829120603893,Private,Undergrad-complete,Married,Sales,Own-child,White, Male,North-America
3687,-0.41741227462710173,-0.3084157820300753,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America
4035,-0.47812600799802285,-0.3112807259279065,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
4065,0.07632990440613824,0.2560271361990866,0.3589241852177323,-0.12710540458386055,Private,Undergrad-complete,Married,Adm-clerical,Spouse,Other, Male,North-America
1588,-1.0601505060748408,1.313723587086863,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-complete,Married,Prof-specialty,Spouse,White, Female,North-America
291,0.8106149344194212,-0.6156785759194555,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,Black, Male,North-America
421,1.3142825530140303,0.13752643504509546,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
1506,-1.204055539959015,0.9487350413417106,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Not-in-family,White, Male,North-America
240,-1.132103023016928,-0.06992650211597218,-0.3507796200160008,-0.12710540458386055,Private,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Female,North-America
1257,0.23499479888272515,1.5519137955391762,-0.024189968553741302,-0.12710540458386055,Government,Undergrad-incomplete,Once-Married,Other-service,Not-in-family,White, Male,North-America
3576,1.3094919136941843,1.1639195079019813,1.1929106410577395,-0.356449016239034,Private,Undergrad-complete,Married,Sales,Spouse,White, Male,North-America
129,1.3142825530140303,-1.4628545184377957,0.9555789858330374,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,Black, Male,North-America
802,-0.7723404383064929,4.171457546442346,1.6087582887575564,-0.12710540458386055,Private,Graduates,Married,Sales,Spouse,White, Male,North-America
333,-1.132103023016928,-1.4328265687917328,0.7922841601019075,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Prof-specialty,Not-in-family,White, Female,Asia
607,1.3862350699561172,0.03944143794924715,0.3840470957740832,-0.12710540458386055,Other,Undergrad-incomplete,Once-Married,Blue-Collar,Not-in-family,White, Male,North-America
117,-1.419913090785276,-0.24925247164006625,-1.657138225865039,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Other,White, Male,North-America
2181,0.9545199683035952,0.3076879689134305,0.3840470957740832,-0.12710540458386055,Private,Compulsory-education-complete,Married,Exec-managerial,Spouse,White, Female,North-America
3267,0.5919464086907431,-0.13599280108509348,1.602378836358494,3.300720101547925,Private,Undergrad-complete,Married,Blue-Collar,Not-in-family,White, Female,North-America
0,1.026472485245682,-0.3027826117965122,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
597,-1.132103023016928,-0.6158298978704277,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Other,White, Male,North-America
2381,-0.7003879213644061,-1.3088749757015594,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America
3564,1.749226232311091,1.7840619464272527,-0.03334896059165521,0.6523130432440003,Other,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America
3096,0.692715437699656,-0.8683737783307144,1.1778928680166958,-0.12710540458386055,Other,Compulsory-education-incomplete,Married,Exec-managerial,Spouse,White, Male,North-America
3709,0.8265519231355746,1.293728021612661,0.6470736760010913,-0.12710540458386055,Private,Associates,Married,Blue-Collar,Spouse,White, Male,North-America
2551,-0.916245472190667,0.4774711979043347,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
2358,-0.4845303705381449,-1.3079102982641109,-0.3507796200160008,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
621,-1.132103023016928,0.12283874817884798,2.588527243144335,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,White, Male,Central-America
3691,1.169317753564707,-0.850477352131513,-0.1488341326499385,-0.12710540458386055,Private,Graduates,Never-married,Other-service,Not-in-family,White, Male,North-America
1001,-1.204055539959015,1.4145040064344052,-1.657138225865039,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Not-in-family,White, Male,North-America
2191,-0.2686728197118839,-0.10908105693005103,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Married,Sales,Not-in-family,White, Male,North-America
2772,0.7182625744753129,0.564076085698624,0.19760374828492602,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
235,-1.491865607727363,0.03506255899298664,-1.657138225865039,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Other-service,Own-child,White, Female,North-America
2983,-0.3859220954890355,0.14535187786170004,0.7922841601019075,-0.14116045720936887,Private,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America
785,0.7386624174773342,-0.2218159104044037,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America
1292,1.3862350699561172,-0.3668674580332752,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Other-service,Not-in-family,Black, Female,North-America
1847,-1.419913090785276,0.3579836023678438,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Other,White, Male,North-America
281,0.09108976499855116,-0.18962216533505,-0.4324270328815657,-0.12710540458386055,Other,Undergrad-incomplete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America
98,0.16304228194063816,-1.50829839183916,-0.024189968553741302,-0.12710540458386055,Government,Graduates,Married,Exec-managerial,Spouse,White, Male,North-America
2929,-0.00976555353097086,-0.49286222160682974,1.8948697474538436,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
3061,0.6667099005352471,0.03300540916107933,-0.2546996118440412,-0.12710540458386055,Other,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America
484,-0.5564828874802319,0.35911851700013603,0.3840470957740832,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
924,0.8106149344194212,1.150579608694868,-0.024189968553741302,-0.12710540458386055,Private,Associates,Once-Married,Sales,Not-in-family,White, Female,North-America
2281,-1.3479605738431888,-0.06512203017260211,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Not-in-family,White, Female,North-America
3319,0.510520609367223,-0.19200822708956156,-0.6111293891792455,-0.12710540458386055,Other,Compulsory-education-complete,Married,Exec-managerial,Spouse,White, Female,North-America
443,-1.204055539959015,2.049658980396702,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Own-child,White, Male,North-America
489,-1.132103023016928,1.6476722176388257,-1.2489011615372143,-0.12710540458386055,Private,Undergrad-complete,Never-married,Exec-managerial,Not-in-family,White, Male,North-America
2303,2.249665273261161,0.2471875613903236,-2.0653752901928635,-0.12710540458386055,Other,Undergrad-complete,Married,Sales,Spouse,White, Male,North-America
2538,-0.5564828874802319,-0.15960367331092284,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-complete,Once-Married,Blue-Collar,Own-child,White, Male,North-America
972,-0.4845303705381449,-0.10461705937636864,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-complete,Married,Sales,Spouse,White, Male,North-America
4120,1.378655971253122,-0.07599783498497276,-0.024189968553741302,0.08470665105690378,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,Europe
339,-1.204055539959015,-0.7367928824288985,-0.8406640972093902,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Other-service,Own-child,White, Female,North-America
4079,0.42689902625466714,-0.18883464146243717,0.7013314428669695,12.190672473369007,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Female,North-America
2429,-0.916245472190667,0.09376601834829763,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Blue-Collar,Unmarried,White, Male,North-America
442,-0.3406253366539709,-0.13230897640429687,0.7922841601019075,-0.12710540458386055,Government,Undergrad-incomplete,Never-married,Other-service,Not-in-family,White, Male,North-America
739,-0.5564828874802319,-0.4162362445379833,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Exec-managerial,Own-child,White, Male,North-America
3754,-0.29310035127150447,1.0826657294719553,0.7922841601019075,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
2131,-1.132103023016928,-0.14355408888592486,-1.2489011615372143,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Other-service,Other,White, Female,North-America
3123,0.5198934255081226,-0.27994134680247196,1.1651249152021759,0.6651107217217486,Private,Undergrad-complete,Married,Sales,Not-in-family,White, Male,North-America
982,-0.916245472190667,0.6765541396522479,-0.18748479428487108,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Adm-clerical,Unmarried,White, Female,North-America
267,1.5301401038402913,3.226754606522368,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
2514,-1.276008056901102,-0.4402113161451547,-1.657138225865039,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Other-service,Own-child,Other, Male,North-America
568,0.23499479888272515,0.6053098736101087,0.7922841601019075,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
1610,-0.988197989132754,-0.8756686029337135,0.7922841601019075,0.1927904858654799,Government,Undergrad-complete,Never-married,Other-service,Not-in-family,White, Female,North-America
2171,0.09108976499855116,-1.0195852359302928,-0.8406640972093902,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Blue-Collar,Own-child,White, Female,North-America
2387,-0.4845303705381449,-1.3094897211273844,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Once-Married,Blue-Collar,Not-in-family,White, Male,North-America
4191,-0.211000065160413,-1.469264964047668,-1.2759075287239525,-0.14248207647191657,Private,Compulsory-education-complete,Married,Adm-clerical,Spouse,White, Female,North-America
3804,-0.3487088293517552,-0.7836661970998859,-0.024189968553741302,-0.10563493460009316,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
3030,0.5870420556886451,1.5069367584507078,0.004993006996656665,-0.12710540458386055,Government,Associates,Married,Other-service,Spouse,White, Male,North-America
3895,-0.3803326890906491,-0.4677339627487361,-0.024189968553741302,-0.0216391722879804,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
2523,-0.7723404383064929,-1.0193960834915774,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,Black, Male,North-America
3508,0.16304228194063816,-0.025180061964499456,0.7922841601019075,-0.12710540458386055,Government,Graduates,Married,Exec-managerial,Spouse,White, Male,North-America
749,0.019137248056464138,0.3669778008287591,-0.024189968553741302,-0.26161688412590123,Private,Undergrad-complete,Never-married,Sales,Own-child,White, Male,Europe
72,0.6667099005352471,0.5857231385811335,0.6289893343707778,-0.12710540458386055,Private,Undergrad-complete,Once-Married,Exec-managerial,Unmarried,White, Female,North-America
3032,0.558629623289392,1.1222605584745393,0.1790689875166538,-0.12710540458386055,Private,Associates,Married,Blue-Collar,Spouse,White, Male,North-America
2882,0.9302815947733225,-0.2773433148707575,0.020929328313093423,-0.022440766335632634,Government,Undergrad-complete,Married,Adm-clerical,Spouse,White, Male,North-America
3482,-0.5440502319814354,-0.441443855670774,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America
859,-0.6284354044223189,-0.1764760708443327,0.7922841601019075,-0.12710540458386055,Private,Undergrad-incomplete,Married,Other-service,Spouse,White, Male,North-America
3611,1.1303377220821678,0.35579189900883706,-0.14044759931572184,-0.12710540458386055,Private,Graduates,Married,Exec-managerial,Spouse,White, Male,North-America
2607,1.8179501716086397,-0.2359645128203124,-1.657138225865039,-0.12710540458386055,Private,Undergrad-incomplete,Married,Exec-managerial,Spouse,White, Male,North-America
1807,-0.05281526888562287,-1.5015645650208935,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Sales,Unmarried,White, Female,North-America
2742,0.23499479888272515,-0.16812499067504968,0.9555789858330374,-0.12710540458386055,Private,Compulsory-education-complete,Married,Adm-clerical,Not-in-family,White, Male,North-America
4117,0.7745390461097692,-0.6111281003753015,0.5187992431969126,-0.236657891395286,Other,Compulsory-education-complete,Married,Exec-managerial,Spouse,White, Male,North-America
3152,-0.121750613741853,0.8257746098721082,1.5745212244476736,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
1624,-0.84429295524858,-0.20473544518840697,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America
3333,0.652541267968299,-0.25293083803314426,-0.024189968553741302,-0.12710540458386055,Private,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America
959,1.5301401038402913,-1.1517271296168408,0.7922841601019075,-0.12710540458386055,Other,Undergrad-incomplete,Married,Other-service,Spouse,White, Male,North-America
3135,-0.2445568247524309,0.10499328093357475,0.4182538317021528,-0.12710540458386055,Other,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America
2348,0.23499479888272515,-0.0022288442997459635,1.6087582887575564,1.7235360502143262,Private,Compulsory-education-complete,Married,Sales,Spouse,White, Male,North-America
850,-0.19672030276979688,-0.07930846307625387,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
1793,1.0984250021877693,-0.9754275991121928,-0.26913220715043595,-0.12710540458386055,Government,Graduates,Never-married,Prof-specialty,Unmarried,White, Female,North-America
1827,-0.5564828874802319,0.6799683411710601,-0.024189968553741302,-0.12710540458386055,Private,Graduates,Married,Exec-managerial,Spouse,White, Male,North-America
3680,-0.3297241209230267,0.012516932900038663,1.200521224429732,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America
1466,-0.4125778535960579,-0.4017660829762584,0.7922841601019075,-0.3706303084800277,Private,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America
279,-1.132103023016928,1.5764941549502367,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Female,North-America
1397,-1.491865607727363,-1.4899506052837703,-2.473612354520688,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Other-service,Own-child,White, Female,North-America
2579,1.4581875868982042,-0.7764486912055729,1.200521224429732,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
3276,0.10256460939027877,-0.39079887584834194,0.7922841601019075,0.29963197363921723,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America
3967,0.8531026583181003,0.6123711685039132,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
1544,-0.4125778535960579,-0.9457495814777532,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Exec-managerial,Not-in-family,White, Male,North-America
79,0.019137248056464138,-0.10271607736727928,-0.024189968553741302,-0.12710540458386055,Other,Compulsory-education-complete,Married,Exec-managerial,Spouse,White, Male,North-America
3204,0.5469946379557589,-0.7243855358331243,-0.024189968553741302,-0.12710540458386055,Government,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America
202,0.23499479888272515,0.022039413587434317,-0.18748479428487108,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Blue-Collar,Not-in-family,White, Male,North-America
1434,-1.276008056901102,0.3603763807175931,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Adm-clerical,Own-child,White, Female,North-America
3011,-0.5865205686736057,-0.4327067656937332,-0.27091470586078903,-0.12710540458386055,Private,Undergrad-complete,Married,Prof-specialty,Spouse,White, Female,North-America
458,-0.05281526888562287,0.932912439843171,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
2889,1.3129455514787,0.12333817863543634,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
1123,0.019137248056464138,0.5737214163446441,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Other-service,Own-child,White, Male,North-America
1659,-1.0601505060748408,1.26065687040527,-0.8406640972093902,-0.12710540458386055,Private,Associates,Never-married,Adm-clerical,Not-in-family,White, Male,North-America
586,-0.7003879213644061,0.21957130533788147,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Exec-managerial,Not-in-family,White, Male,North-America
2077,0.23499479888272515,-0.1563502513650187,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Blue-Collar,Unmarried,Black, Female,North-America
2086,-1.132103023016928,0.0693369808882093,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Adm-clerical,Not-in-family,White, Female,North-America
249,-0.05281526888562287,0.020337041638996103,1.200521224429732,-0.12710540458386055,Private,Associates,Married,Exec-managerial,Spouse,White, Male,Europe
1042,0.23499479888272515,0.028801613271508326,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Exec-managerial,Not-in-family,White, Female,North-America
3325,-0.31594676207995886,1.7896363165108722,0.7362766192176943,0.22889967642011957,Government,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America
604,1.8899026885507264,2.066815106588185,-0.4324270328815657,1.0290527886227276,Other,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America
3704,-0.5698024775873227,0.021483121113406126,0.0513814026012837,-0.12710540458386055,Government,Undergrad-complete,Married,Other-service,Spouse,White, Female,North-America
651,-0.7723404383064929,0.006803184648912326,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
3066,0.31398500312574196,-0.3557096555305353,-0.06411970173738026,-0.12710540458386055,Government,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America
353,-1.0601505060748408,0.7777979824746426,0.7922841601019075,-0.12710540458386055,Government,Associates,Married,Other-service,Spouse,White, Male,North-America
2541,-1.132103023016928,0.1736829237055359,-1.657138225865039,-0.12710540458386055,Government,Undergrad-incomplete,Never-married,Adm-clerical,Own-child,White, Female,North-America
3711,-0.0901157083255109,0.2929257638300903,0.18243289922081152,-0.2503617632400701,Private,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America
2851,0.9164278291615918,0.0595030685058415,-0.024189968553741302,-0.12710540458386055,Government,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
3666,1.2744700096967871,-0.4570756998881179,0.5403875171228739,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America
479,0.23499479888272515,-0.2805288273816505,-0.3507796200160008,-0.12710540458386055,Private,Graduates,Never-married,Prof-specialty,Not-in-family,White, Male,North-America
702,0.4508523497089862,-1.4278613172754546,2.8334694817410297,-0.12710540458386055,Other,Undergrad-incomplete,Never-married,Other-service,Own-child,White, Male,North-America
3867,-0.6899993988157516,0.0357674174775479,1.6087582887575564,-0.12710540458386055,Private,Graduates,Never-married,Other-service,Not-in-family,White, Male,North-America
2497,-1.419913090785276,-1.4148192566260311,0.3840470957740832,0.14093212241566386,Private,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,White, Male,North-America
591,-0.4125778535960579,0.9247410544906676,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Adm-clerical,Not-in-family,White, Male,North-America
2142,-0.12476778582770988,-0.21032489975244575,1.6087582887575564,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
2612,0.09108976499855116,-1.4921258583289971,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Other-service,Not-in-family,White, Female,North-America
